gene	target_gene	network	name	pfam	expression_tpm	expression_lfc	target_name	target_pfam	target_expression_tpm	target_expression_lfc	motif	motif_score	footprint_score	expression_correlation	target_TF
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048734428.1	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	2068.25	4.60146332220012	ARCH1151	9.25217	8.47813	0.964825147693448	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032380816.2	Elav+Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	1774.25	0.0374737184209982	ARCH1151	9.99877	8.46015	0.225272065475225	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032378251.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	DiGeorge syndrome critical reg	""	3683.5	0.170525230842637	ARCH1151	9.95578	8.41881	0.404176577513535	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032387234.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	3282.75	0.852578841403559	ARCH1151	8.80834	8.35263	-0.101922230819576	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032387239.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	Ldh_2/	680.5	0.194206576439431	ARCH1151	8.80834	8.35263	-0.111881849414938	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001632635.3	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	19610.5	1.57245327250451	ARCH1151	10.06371	8.34422	0.659221183771479	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032386280.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Bactericidal /Permeability Inc	LBP_BPI_CETP/	4837.25	2.76339000978931	ARCH1151	8.96522	8.21605	0.972288666607696	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001641986.3	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	GPCR-rhodopsin:NA	7tm_1/7tm_1/	182.25	1.18536495156492	ARCH1151	8.39844	8.19863	0.615688099279641	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032365362.2	Elav+Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	3442.25	0.0972524185512249	ARCH1151	7.24835	8.17113	-0.0907112133990863	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001629182.3	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	cDNA FLJ54570, highly similar	E1_dh/Transket_pyr/	36090.5	1.92049268295368	ARCH1151	8.11814	8.15735	0.961141113055392	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001641062.3	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	85854.25	5.79176801521195	ARCH1151	8.31693	8.12017	0.955492622391704	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001638458.3	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	3968	4.39757830071698	ARCH1151	8.26487	8.1135	0.984836335318284	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048728967.1	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	HLH.HG1.29:MYC/MYCL/MYCN	""	5132	1.72973395402693	ARCH1151	7.25512	8.05971	0.947238565534119	TRUE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032380426.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Bcl-2-like protein 1	Bcl-2/	11423.75	2.88083754440906	ARCH1151	11.06311	8.04089	0.955751549887005	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048723583.1	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Cullin-2	Cullin/Cullin_Nedd8/	6379.75	0.661483474004197	ARCH1151	7.9825	8.00562	0.678750624121314	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032366532.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	8499	5.25172984234054	ARCH1151	10.94613	7.84911	0.977976327011085	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032375103.2	Elav+Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Suppressor of fused homolog	SUFU/SUFU_C/SUFU_C/	198	0.8055332096002	ARCH1151	11.65765	7.77877	-0.00880572032340619	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048729934.1	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	BTB:like:CCIN/GAN/KLHL11:likec	BTB/BACK/Kelch_1/Kelch_1/Kelch	2876.25	1.04830653672542	ARCH1151	9.99889	7.77839	0.363812144982483	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001641129.3	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	ZNF845	""	5036.5	1.65209580290103	ARCH1151	7.16485	7.70617	0.855917212116563	TRUE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032375704.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	ion-NaKCa:NA	Ion_trans_2/	4778.25	1.24059025892788	ARCH1151	10.60376	7.70102	0.284850149440946	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048728249.1	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Arrestin domain-containing pro	Arrestin_N/Arrestin_C/	2059	4.69518823409503	ARCH1151	7.96934	7.69309	0.861167428590189	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048724369.1	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	17831.25	5.41538448107138	ARCH1151	9.24028	7.65587	0.88619819419246	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_v1g199202	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	GPCR-rhodopsin:like:GPR27/GPR5	7tm_1/	7285	4.31674420034564	ARCH1151	8.27823	7.62781	0.893384238257447	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048725813.1	Elav+Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Protein FAM65B	""	1735.25	0.122697309532995	ARCH1151	8.85738	7.49199	0.0244132805157691	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048733882.1	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	MBT:L3MBTL2/MBTD1	MBT.HG1.6:L3MBTL2/MBTD1	5605.75	0.264014417274484	ARCH1151	10.8772	7.42908	-0.120266140277898	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001635431.3	Elav+Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	WD repeat-containing protein 4	WD40/WD40/WD40/WD40/WD40/WD40/	9084.25	1.36774296208454	ARCH1151	8.29376	7.3994	0.92035399013841	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032383667.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	N-chimaerin	SH2/C1_1/RhoGAP/	965.5	0.160504660176585	ARCH1151	7.91502	7.38123	0.570320153468449	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032386725.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Fringe:CHPF2/CHSY1/CHSY3	Fringe.HG2.0:CHPF2/CHSY1/CHSY3	9242.25	0.00324848104743409	ARCH1151	10.10081	7.32758	0.467106002114069	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_NVE25390	Elav+Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	266.5	0.0990691621424582	ARCH1151	8.11905	7.28976	0.11299355347421	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032381137.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	932.5	0.175656063781266	ARCH1151	8.11905	7.28976	0.0455688106862816	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048732113.1	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	4129	3.25703046222408	ARCH1151	10.96853	7.23412	0.988041043164415	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048728569.1	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Shak1 ion channel	BTB_2/Ion_trans/	9942	1.48450864405407	ARCH1151	7.9284	7.1907	0.95529457735957	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001634398.3	Elav+Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	7160.75	0.678227357669229	ARCH1151	8.37248	7.16822	0.615417955419904	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032370798.2	Elav+Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	CAAX prenyl protease 1 homolog	Peptidase_M48/	3113.75	0.103021580298533	ARCH1151	9.92996	7.16603	0.0692004024645958	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032377265.2	Elav+Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	BTB:BTBD7	BTB.HG17.0:BTBD7	4252.5	0.85820617403446	ARCH1151	8.09556	7.13157	0.391840196931343	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032387167.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	FoxA/D	""	3529.75	2.94243996539119	ARCH1151	8.53965	7.08542	0.96571785892769	TRUE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032372205.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	AbfB/	9248.25	3.01676661106405	ARCH1151	10.11588	7.07351	0.963133809723849	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032373624.2	Elav+Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	bZIP.HG1.2:BACH1/BACH2/NFE2/NF	BACH1/BACH2/NFE2/NFE2L1/NFE2L2	11996.75	0.115912971977598	ARCH1151	10.90302	7.07129	-0.154064770099962	TRUE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048731984.1	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	9162	2.16221625194305	ARCH1151	7.85197	7.04236	0.947981226851678	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048728351.1	Elav+Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	WSB1 protein	WD40/SOCS_box/	1552.75	1.49219864763337	ARCH1151	7.96905	7.01523	0.677916803593937	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032376891.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	9843.75	3.87694367589588	ARCH1151	7.23935	6.97629	0.987875904706919	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032372869.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	7411.25	3.08544026476951	ARCH1151	8.12346	6.95485	0.915424197051023	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001626802.3	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Coagulation factor VIII	F5_F8_type_C/	3789	2.86267280950208	ARCH1151	8.60584	6.93124	0.986251468815369	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032387090.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Pkinase:like:PRKCI/PRKCZ:likec	PB1/C1_1/Pkinase/Pkinase_C/	1819.75	0.623727304135454	ARCH1151	7.12207	6.92975	0.609584065229981	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032387016.2	Elav+Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	1468.25	0.00949111606938114	ARCH1151	7.2535	6.78384	-0.25536152118479	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032369713.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	10428.5	5.21847542127722	ARCH1151	7.18456	6.77514	0.965513979520748	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048726524.1	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Hemicentin-1	TSP_1/TSP_1/	10829	5.13748983045998	ARCH1151	8.78662	6.71154	0.975259589426613	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032363386.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Ankyrin-2	Ank_2/Ank_2/Ank_2/Ank/Ank_2/An	3769.75	2.5203398601488	ARCH1151	9.12081	6.70337	0.784973308060017	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001638290.3	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Synaptotagmin:ESYT1/ESYT2/ESYT	Synaptotagmin.HG7.1:ESYT1/ESYT	1276	3.56195156096106	ARCH1151	8.70539	6.69644	0.948746126907795	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_NVE12107	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	842	0.654456470521211	ARCH1151	9.36323	6.63876	0.430824515939962	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032371183.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Centrosomal protein of 112 kDa	""	3629.75	0.869765728413826	ARCH1151	7.2138	6.61827	0.880717087335829	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032365463.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	ion-NaKCa:like:KCNB1/KCNB2/KCN	Ion_trans/	970.75	0.816324489637812	ARCH1151	7.95135	6.61179	-0.142667806977845	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048734459.1	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	E3 ubiquitin-protein ligase RN	""	1515	0.625389951638988	ARCH1151	8.53965	6.60653	0.50478548393298	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001629220.3	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	GPCR-rhodopsin:like:GPR26/GPR4	7tm_1/	1423.25	0.863656625964686	ARCH1151	10.88406	6.56731	0.504875098883644	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001640398.3	Elav+Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Guanine nucleotide-binding pro	G-gamma/	4721.25	0.549966657155314	ARCH1151	7.84763	6.55847	0.105564734376576	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_NVE14852	Elav+Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	3040.5	0.919863659154073	ARCH1151	7.48091	6.52551	0.556541772025045	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032386756.2	Elav+Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	Usp/	1644.75	1.50433710430346	ARCH1151	7.48091	6.52551	0.721295603065468	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048722504.1	Elav+Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	1332	0.113361620820679	ARCH1151	10.37115	6.52234	-0.155898308348284	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032384169.2	Elav+Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	E3 ubiquitin-protein ligase MY	zf-C3HC4_3/	10517.75	1.66746551240671	ARCH1151	9.68308	6.50145	0.751263883449488	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032369522.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	424.5	0.617792822339875	ARCH1151	9.08221	6.45199	-0.057425656592205	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_v1g219625	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	GPCR-rhodopsin:like:GPR27/GPR5	7tm_1/	1310.5	0.821170932953051	ARCH1151	8.21512	6.44572	0.815811681226215	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032366934.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	WD repeat-containing protein 8	WD40/WD40/WD40/WD40/WD40/WD40/	8825	0.936254508120783	ARCH1151	7.18945	6.39682	0.456385837264962	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048729767.1	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	epithelial-Na:like:SCNN1A/SCNN	ASC/ASC/	4445.5	3.37933260960703	ARCH1151	9.08221	6.3906	0.955446391027456	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032379786.2	Elav+Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	F-BAR and double SH3 domains p	FCH/SH3_1/SH3_9/	904.5	0.446413960866187	ARCH1151	8.25163	6.36714	0.434273943211244	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001623360.3	Elav+Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Tetratricopeptide repeat prote	TPR_1/TPR_12/TPR_7/	7168.25	2.7382094341143	ARCH1151	8.01903	6.3643	0.78532789129478	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001629437.3	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	ion-neuro-gated:AC243734/AC254	ion-neuro-gated.HG1.3:AC243734	3340.75	3.25409135421701	ARCH1151	10.04707	6.31928	0.961131733046944	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032377736.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Protein FAM173B	Methyltransf_23/	223.75	0.0437952002452352	ARCH1151	10.04707	6.31928	-0.0650011002005997	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048731580.1	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	ion-neuro-gated:AC243734/AC254	ion-neuro-gated.HG1.3:AC243734	882.75	3.34856436164663	ARCH1151	9.93638	6.29888	0.962053301441481	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048721044.1	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Kinesin-like protein	Kinesin/	5051.25	1.70641225045156	ARCH1151	9.61645	6.29472	0.86805789806112	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032384097.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Bcl-2-like protein 2	Bcl-2/	4178.75	0.679348213852932	ARCH1151	7.46782	6.24309	0.330969053461094	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001641901.3	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	cDNA FLJ35660 fis, clone SPLEN	""	20566.5	5.80393482570704	ARCH1151	8.85031	6.23963	0.974521841348288	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032384126.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Forkhead.HG1.17:like:FOXI1/FOX	""	1533.25	2.08754785670576	ARCH1151	8.72736	6.21561	0.474580435974076	TRUE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001640026.3	Elav+Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	BCCT/PLAC8/	118.75	0.818390763017535	ARCH1151	9.6162	6.20301	0.45204695998862	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001639831.3	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Kinesin-like protein	Kinesin/	4069	0.228910606303279	ARCH1151	9.01214	6.19822	0.0594053857485942	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032371054.2	Elav+Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	ion-NaKCa:KCND1/KCND2/KCND3	ion-NaKCa.HG13.1:KCND1/KCND2/K	7344.25	1.62659741328851	ARCH1151	8.1856	6.18991	0.872918922563762	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032372495.2	Elav+Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Tripartite motif-containing pr	zf-RING_5/	835.75	0.734685598707955	ARCH1151	8.45902	6.18584	0.0101772415509058	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032361814.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	zf-C2H2.HG1.35:FEZF1/FEZF2/GFI	FEZF1/FEZF2	444.5	2.68984045072744	ARCH1151	7.7038	6.18396	0.872740877955383	TRUE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001641289.3	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Nuclear receptor-binding facto	""	7744.75	1.21365985870752	ARCH1151	7.58971	6.05065	0.781877447187685	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_v1g196131	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Sodium-dependent neutral amino	SNF/	1713.5	1.52179357843655	ARCH1151	8.57924	6.04499	0.876682249446479	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001639701.3	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	NvSox2	""	1022.75	0.93758608415815	ARCH1151	8.53965	6.04174	0.735437899648363	TRUE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032365772.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Coiled-coil domain-containing	DUF2052/	163.75	0.00521107359964797	ARCH1151	7.68991	6.01157	0.0900826263142538	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001628820.3	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	612.25	0.176725050447875	ARCH1151	8.72736	6.00485	0.433993708544193	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032374974.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Neurensin-1	Neurensin/	1003	0.25841878334283	ARCH1151	8.03909	5.95241	-0.181813751235832	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048729531.1	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Pancreatic secretory granule m	""	2011.25	2.37059778790136	ARCH1151	8.10199	5.95113	0.90087124185043	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032374127.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Lysine-specific histone demeth	Amino_oxidase/	1232.5	0.290860190166846	ARCH1151	8.22402	5.92919	0.0649615485358064	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001638276.3	Elav+Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Lipid droplet-associated hydro	DUF2305/	4258.5	1.56952077551704	ARCH1151	7.12207	5.92691	0.266797099511983	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032383201.2	Elav+Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	AN1-type zinc finger protein 2	zf-AN1/zf-AN1/	451.75	0.716423930997754	ARCH1151	8.85031	5.91272	-0.0072931157623162	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032383140.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Hemicentin-1	TSP_1/TSP_1/TSP_1/	3477	0.39711274345382	ARCH1151	8.73928	5.88541	0.401330389216987	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001626082.3	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	1872.75	0.47139698304731	ARCH1151	7.79798	5.85414	0.442204805565075	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032386734.2	Elav+Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Ubiquitin conjugation factor E	Ufd2P_core/Ufd2P_core/U-box/	4384.5	0.453405595228591	ARCH1151	7.42422	5.83143	0.619923626870324	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048724206.1	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	NEDD8-conjugating enzyme UBE2F	UQ_con/	105.5	0.164779289351205	ARCH1151	7.42422	5.83143	0.0280366554796622	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001635554.3	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Basic immunoglobulin-like vari	""	1148	0.933838154859484	ARCH1151	8.58197	5.82765	0.350350204440176	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001635920.3	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	33587.5	0.245030154151722	ARCH1151	8.07633	5.75701	0.430839378420083	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048729481.1	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	zf-C2H2.HG4.3:like:ZIC1/ZIC2/Z	""	2239	0.31835421977632	ARCH1151	8.44848	5.72197	0.561376894297863	TRUE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032385555.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	HCG2044627	""	9942.75	0.647135617708928	ARCH1151	8.31667	5.71295	0.557932840532008	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048724003.1	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	F-box/LRR-repeat protein 7	F-box-like/LRR_6/LRR_6/LRR_6/	2294	0.354374552395221	ARCH1151	7.70903	5.71165	0.343178628509673	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048734461.1	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Marginal zone B- and B1-cell-s	DUF3456/	4463.25	1.51479319719156	ARCH1151	7.23935	5.65786	0.759006869548981	FALSE
